id,dutch_address,documented_residence,current_age,own_income,total_income,total_assets,first_home_equity,eligible_other_assistance,imprisoned_or_detained,work_obligation_exemption,other_adults_in_household,children,has_partner
4140,true,true,34,882,882,8255,0,false,false,false,1,1,false
4141,true,true,38,0,0,14322,0,false,false,false,1,1,false
4142,true,true,54,0,0,32382,0,false,false,true,3,0,false
4143,true,true,55,420,420,38076,0,false,false,true,1,1,false
4144,true,true,66,763,1763,27151,0,false,false,true,0,0,true
4145,true,true,66,1042,1042,30035,0,false,false,false,1,0,false
4146,true,true,57,663,663,17493,0,false,false,false,0,2,false
4147,true,true,54,1136,1136,39740,0,false,false,false,1,1,false
4148,true,true,55,538,538,32304,0,false,false,false,1,1,false
4149,true,true,63,0,0,10838,0,false,false,false,0,0,true
4150,true,true,45,706,1276,16897,0,false,false,false,1,0,true
4151,true,true,55,213,213,26098,0,false,false,true,0,0,true
4152,true,true,60,770,770,15040,0,false,false,false,1,0,false
4153,true,true,51,1206,2187,46940,0,false,false,true,0,0,true
4154,true,true,60,448,448,10300,0,false,false,false,0,0,false
4155,true,true,39,0,0,16655,0,false,false,false,1,0,false
4156,true,true,53,1121,1121,9801,0,false,false,false,1,1,false
4157,true,true,57,0,0,33479,0,false,false,false,1,1,false
4158,true,true,44,679,679,28706,0,false,false,false,1,0,false
4159,true,true,49,928,1681,21860,0,false,false,true,2,1,true
4160,true,true,54,0,0,16691,0,false,false,false,0,2,true
4161,true,true,51,1221,1221,39563,0,false,false,false,3,1,false
4162,true,true,62,950,950,15720,0,false,false,true,0,0,true
4163,true,true,40,0,0,16603,0,false,false,false,2,2,false
4164,true,true,58,874,874,24518,0,false,false,false,1,0,false
4165,true,true,51,0,0,17575,0,false,false,false,1,1,false
4166,true,true,44,504,504,31955,0,false,false,false,0,0,false
4167,true,true,37,892,892,11116,0,false,false,false,0,1,false
4168,true,true,64,878,878,22363,0,false,false,true,0,0,false
4169,true,true,54,0,491,36766,0,false,false,false,0,2,true
4170,true,true,50,0,648,24577,0,false,false,true,1,2,true
4171,true,true,56,0,283,10656,0,false,false,true,1,1,true
4172,true,true,31,0,0,19567,0,false,false,true,0,3,false
4173,true,true,41,1359,1581,21198,0,false,false,true,3,2,true
4174,true,true,39,574,574,24311,0,false,false,false,0,1,false
4175,true,true,46,0,0,85934,0,false,false,false,0,2,false
4176,true,true,49,0,0,29237,519457,false,false,false,0,2,false
4177,true,true,26,942,942,56714,0,false,false,false,0,1,false
4178,true,true,60,883,1296,17203,0,false,false,false,1,1,true
4179,true,true,41,394,394,45953,0,false,false,true,0,0,false
4180,true,true,53,355,355,14287,0,false,false,true,0,0,false
4181,true,true,46,2127,2127,15218,303584,false,false,true,1,1,false
4182,true,true,34,626,1345,42997,0,false,false,false,1,0,true
4183,true,true,44,224,224,8293,301588,false,false,false,1,0,false
4184,true,true,43,2410,2410,12422,0,false,false,true,0,1,false
4185,true,true,37,625,625,23486,0,false,false,false,1,0,false
4186,true,true,56,0,0,24121,0,false,false,true,1,2,true
4187,true,true,34,741,741,15474,0,false,false,false,1,2,false
4188,true,true,64,1061,1061,24973,440412,false,false,true,1,0,false
4189,true,true,47,404,1157,22808,0,false,false,false,0,1,true
4190,true,true,38,761,761,15867,0,false,false,true,1,3,false
4191,true,true,48,543,543,21686,0,false,false,false,1,2,false
4192,true,true,51,861,861,31188,0,false,false,true,1,0,false
4193,true,true,52,1054,1054,17883,0,false,false,false,0,1,false
4194,true,true,50,1085,1085,14907,269348,false,false,false,1,1,false
4195,true,true,50,1259,1259,8356,0,false,false,true,0,1,false
4196,true,true,67,0,0,6139,0,false,false,false,1,1,false
4197,true,true,38,0,0,15730,0,false,false,false,1,1,false
4198,true,true,62,922,922,35833,0,false,false,false,3,1,false
4199,true,true,38,519,2376,19769,0,false,false,false,0,1,true
4200,true,true,63,556,556,20408,0,false,false,false,1,1,false
4201,true,true,56,385,385,22415,0,false,false,true,1,0,false
4202,true,true,51,1011,1011,38063,0,false,false,false,2,1,false
4203,true,true,52,0,0,8960,0,false,false,true,0,1,false
4204,true,true,52,947,947,16409,0,false,false,false,1,2,false
4205,true,true,62,738,738,26440,0,false,false,true,1,2,false
4206,true,true,26,1284,1284,30070,0,false,false,false,1,0,false
4207,true,true,39,378,1625,27407,0,false,false,true,1,1,true
4208,true,true,38,342,342,20130,0,false,false,false,1,2,false
4209,true,true,57,0,0,21354,0,false,false,false,1,0,false
4210,true,true,58,468,468,13942,0,false,false,true,1,1,false
4211,false,true,46,365,365,43734,0,false,false,true,1,0,false
4212,true,true,54,664,664,18152,0,false,false,false,2,1,true
4213,true,true,50,766,766,13875,0,false,false,false,0,1,false
4214,true,true,35,496,496,24896,0,false,false,false,0,1,false
4215,true,true,58,981,981,10555,0,false,false,true,0,2,false
4216,true,true,29,1356,1356,28770,0,false,false,false,1,0,false
4217,true,true,33,1357,1835,35998,0,false,false,true,0,1,true
4218,true,true,58,0,0,5223,363034,false,false,true,1,1,false
4219,true,true,28,0,0,30104,0,false,false,true,0,1,false
4220,true,true,31,0,0,6908,0,false,false,false,1,1,false
4221,true,true,61,0,0,10871,0,false,false,false,0,0,false
4222,true,true,34,0,1203,24892,0,false,false,true,0,2,true
4223,true,true,66,0,0,8538,448620,false,false,true,0,0,false
4224,true,true,35,506,506,12962,0,false,false,false,1,0,false
4225,true,true,47,970,970,17330,289300,false,false,false,1,2,false
4226,true,true,49,0,0,17388,0,false,false,false,0,1,false
4227,true,true,63,775,1451,25627,0,false,false,false,0,0,true
4228,true,true,63,0,688,13161,0,false,false,false,2,1,true
4229,true,true,59,419,419,18508,0,false,false,false,1,0,false
4230,true,true,55,0,0,18298,0,false,false,false,1,0,false
4231,true,true,55,719,719,25852,0,false,false,true,0,1,false
4232,true,true,28,1139,1999,21555,0,false,false,false,1,2,true
4233,true,true,64,165,165,18814,0,false,false,true,1,1,false
4234,true,true,37,958,958,13108,0,false,false,false,0,1,false
4235,true,true,53,290,290,26463,311495,false,false,true,1,0,false
4236,true,true,45,623,623,12462,0,false,false,true,2,1,false
4237,true,true,61,772,772,18362,0,false,false,true,0,2,false
4238,true,true,67,698,1500,16292,0,false,false,false,0,1,true
4239,true,true,36,973,973,19939,0,false,false,false,1,0,false
4240,false,true,40,1852,1852,13065,0,false,false,false,2,1,false
4241,true,true,63,255,255,16185,0,false,false,false,0,1,false
4242,true,true,48,534,534,11991,0,false,false,false,1,1,false
4243,true,true,33,749,749,23790,0,false,false,false,0,1,false
4244,true,true,45,0,0,16043,0,false,false,true,1,0,false
4245,true,true,61,753,1456,27997,0,false,false,false,2,1,true
4246,true,true,29,498,498,5957,0,false,false,false,0,1,false
4247,true,true,60,732,732,39535,0,false,false,false,0,0,false
4248,true,true,41,816,1242,11026,0,false,false,true,1,1,true
4249,true,true,45,562,562,16176,0,false,false,false,3,0,false
4250,true,true,64,927,927,18193,0,false,false,false,1,1,false
4251,true,true,39,744,744,16623,0,false,false,true,2,1,false
4252,true,true,51,784,784,11928,0,false,false,false,1,1,false
4253,true,true,61,0,0,41807,0,false,false,false,1,1,false
4254,true,true,44,1079,1079,15685,0,false,false,false,1,2,true
4255,true,true,51,663,663,14759,0,false,false,false,0,1,false
4256,true,true,37,524,524,8952,0,false,false,false,0,1,false
4257,true,true,63,967,967,12239,0,false,false,false,1,0,true
4258,true,true,46,428,428,22304,0,false,false,false,0,1,false
4259,true,true,36,723,723,15813,0,false,false,false,0,1,false
4260,true,true,44,729,729,6314,0,false,false,false,3,1,false
4261,true,true,62,910,910,13647,0,false,false,true,1,1,false
4262,true,true,57,863,863,18530,0,false,false,false,0,1,false
4263,true,true,55,1469,1469,33432,0,false,false,false,1,0,false
4264,true,true,52,0,0,15972,0,false,false,false,0,1,false
4265,true,true,40,255,255,20399,0,false,false,false,1,1,false
4266,true,true,45,1058,1517,21244,0,false,false,false,1,0,true
4267,true,true,57,524,524,24425,448518,false,false,false,0,1,false
4268,true,true,28,950,1472,19693,0,false,false,false,2,1,true
4269,true,true,47,738,738,20189,0,false,false,false,1,0,false
4270,true,true,59,759,759,23967,0,false,false,false,0,1,false
4271,true,true,51,756,756,21444,0,false,false,false,1,1,false
4272,true,true,38,798,798,36137,0,false,false,false,0,1,true
4273,true,true,50,0,0,33072,0,false,false,true,0,1,false
4274,true,true,36,616,616,26712,0,false,false,true,1,2,false
4275,true,true,53,1205,1205,54281,387702,false,false,false,0,1,false
4276,true,true,59,0,0,19861,0,false,false,false,1,0,false
4277,true,true,32,728,728,18596,369377,false,false,true,0,2,false
4278,true,true,45,0,0,20584,0,false,false,false,0,0,false
4279,true,true,59,1128,1128,19439,0,false,false,true,2,0,false
4280,true,true,51,476,476,9933,0,false,false,false,0,2,false
4281,true,true,64,1658,1658,19992,0,false,false,false,0,1,false
4282,true,true,57,343,1020,23667,0,false,false,true,1,0,true
4283,true,true,59,1311,1311,51267,0,false,false,false,0,1,false
4284,false,true,61,534,534,26945,397715,false,false,false,1,1,false
4285,true,true,51,1601,1601,7212,0,false,false,false,1,0,false
4286,true,true,45,0,0,21250,0,false,false,false,0,1,false
4287,true,true,56,0,0,18365,0,false,false,false,0,0,true
4288,true,true,42,925,925,9754,0,false,false,false,1,1,false
4289,true,true,45,0,1413,21875,0,false,false,false,1,1,true
4290,true,true,63,936,936,14347,0,false,false,false,1,0,false
4291,true,true,49,809,809,15756,0,false,false,true,0,0,false
4292,true,true,34,0,0,8711,0,false,false,false,0,2,false
4293,true,true,40,981,981,15169,0,false,false,true,0,1,false
4294,true,true,55,0,0,34234,0,false,false,false,0,1,false
4295,true,true,22,0,0,13595,0,false,false,false,0,0,false
4296,true,true,40,899,899,16266,0,false,false,false,0,0,false
4297,true,true,38,421,421,38574,0,false,false,false,1,1,false
4298,true,true,56,239,239,12325,0,false,false,false,0,0,false
4299,true,true,43,580,580,23087,0,false,false,false,1,1,false
4300,true,true,48,0,0,32599,0,false,false,false,0,1,false
4301,true,true,52,1574,1777,9861,0,false,false,true,1,0,true
4302,true,true,62,0,0,45585,0,false,false,false,1,0,false
4303,true,true,66,818,1445,22640,0,false,false,false,0,2,true
4304,true,true,62,0,0,8858,491986,false,false,true,1,0,false
4305,true,true,33,0,0,7408,0,false,false,true,0,3,false
4306,true,true,37,0,617,25471,0,false,false,true,1,0,true
4307,true,true,41,702,702,14771,0,false,false,false,1,1,false
4308,true,true,59,727,727,15624,0,false,false,true,2,0,false
4309,true,true,54,0,0,16794,0,false,false,true,0,1,false
4310,true,true,58,679,679,26945,0,false,false,false,1,0,false
4311,true,true,59,1016,1257,8291,0,false,false,false,0,1,true
4312,true,true,48,732,732,18156,0,false,false,false,0,1,false
4313,true,true,26,704,704,31426,419627,false,false,true,0,2,false
4314,true,true,65,825,825,9259,0,false,false,true,0,1,false
4315,true,true,62,854,1708,29083,0,false,false,true,1,0,true
4316,true,true,50,1169,1169,21366,0,false,false,false,0,1,false
4317,true,true,63,0,0,22288,0,false,false,false,1,0,false
4318,true,true,59,729,729,29494,0,false,false,false,0,0,false
4319,true,true,60,1486,1486,17517,384156,false,false,false,1,1,true
4320,true,true,50,0,1250,11732,0,false,false,true,1,1,true
4321,true,true,44,0,0,19748,0,false,false,false,0,0,false
4322,true,true,43,535,535,35030,0,false,false,true,0,1,false
4323,true,true,40,678,1369,28706,0,false,false,false,2,2,true
4324,true,true,55,434,869,34361,0,false,false,false,1,2,true
4325,true,true,56,526,2507,23362,0,false,false,false,1,2,true
4326,true,true,55,712,1933,18869,0,false,false,false,0,0,true
4327,true,true,32,783,1326,23745,0,false,false,true,1,2,true
4328,true,true,63,854,854,16202,0,false,false,false,0,0,false
4329,true,true,44,248,926,38185,0,false,false,true,1,0,true
4330,true,true,38,875,1542,12982,0,false,false,true,1,1,true
4331,true,true,34,0,0,27651,0,false,false,false,1,1,false
4332,true,true,61,785,785,52594,0,false,false,true,2,1,false
4333,false,true,47,645,645,6392,0,false,false,true,1,1,false
4334,true,true,42,488,488,28098,0,false,false,false,1,2,false
4335,true,true,56,234,234,5131,0,false,false,false,0,2,false
4336,true,true,67,225,225,8046,0,false,false,false,1,0,false
4337,true,true,38,117,895,28801,0,false,false,true,1,0,true
4338,true,true,41,241,241,5480,0,false,false,false,1,2,false
4339,true,true,35,0,359,28843,0,false,false,true,0,2,true
4340,true,true,45,340,340,40019,0,false,false,false,0,0,false
4341,false,true,60,1095,1410,20927,0,false,false,true,0,0,true
4342,true,true,51,970,970,31416,0,false,false,false,1,1,false
4343,true,true,41,327,327,5844,0,false,false,false,1,1,false
4344,true,true,47,0,0,14002,0,false,false,false,0,1,true
4345,true,true,64,889,889,10561,0,false,false,false,0,0,false
4346,true,true,57,929,929,11407,0,false,false,true,1,0,true
4347,true,true,40,685,1213,30618,0,false,false,false,1,0,true
4348,true,true,46,450,450,4656,0,false,false,false,1,0,false
4349,true,true,51,352,352,8023,0,false,false,false,0,1,true
4350,true,true,54,1135,1519,72016,0,false,false,true,2,3,true
4351,true,true,55,1490,1490,19326,0,false,false,false,1,0,false
4352,true,true,61,347,1306,12995,0,false,false,false,1,1,true
4353,true,true,36,1252,1252,28271,0,false,false,false,0,1,false
4354,true,true,53,996,1484,40377,264032,false,false,true,1,1,true
4355,true,true,51,0,0,19157,0,false,false,false,1,2,false
4356,false,true,62,632,632,23847,0,false,false,false,1,0,false
4357,true,true,49,0,370,16719,0,false,false,false,1,0,true
4358,true,true,63,1786,1786,21795,0,false,false,true,1,0,false
4359,true,true,56,275,275,7038,0,false,false,false,0,2,false
4360,true,true,39,867,867,10311,0,false,false,true,0,2,false
4361,true,true,38,1248,1248,22856,456831,false,false,false,0,0,false
4362,true,true,54,1270,1270,17664,0,false,false,false,0,2,false
4363,true,true,55,1100,1100,62403,0,false,false,false,1,2,false
4364,true,true,47,0,0,21766,0,false,false,false,0,1,false
4365,true,true,59,335,335,12175,0,false,false,false,0,2,false
4366,true,true,23,1450,1767,55324,0,false,false,false,0,0,true
4367,true,true,42,1602,1602,14416,0,false,false,true,0,1,false
4368,true,true,39,1487,1487,12339,0,false,false,false,0,1,false
4369,true,true,45,551,551,13044,0,false,false,false,1,2,false
4370,true,true,37,0,760,15239,0,false,false,true,1,0,true
4371,true,true,62,1203,1203,24156,0,false,false,true,0,1,false
4372,true,true,59,0,0,27165,0,false,false,true,0,1,false
4373,true,true,58,1102,1102,10033,0,false,false,true,0,2,false
4374,true,true,52,225,225,37078,0,false,false,false,3,0,false
4375,true,true,54,1164,1164,31792,0,false,false,false,1,1,false
4376,true,true,32,375,375,23181,0,false,false,false,1,1,false
4377,true,true,40,0,0,11261,0,false,false,true,1,0,false
4378,true,true,52,1090,1090,34378,0,false,false,true,0,0,false
4379,true,true,36,1506,1506,13744,0,false,false,false,0,0,false
4380,true,true,33,1376,1376,11218,0,false,false,false,1,0,false
4381,true,true,42,1172,1172,14531,0,false,false,false,0,1,false
4382,true,true,49,0,708,26122,0,false,false,false,2,1,true
4383,true,true,46,0,0,9195,294617,false,false,false,1,1,false
4384,true,true,48,563,563,46086,0,false,false,true,0,2,false
4385,true,true,54,245,245,23218,455774,false,false,false,0,1,false
4386,true,true,63,666,666,35358,342375,false,false,true,0,0,false
4387,true,true,39,1226,2294,31149,372395,false,false,false,0,1,true
4388,true,true,64,299,299,6333,0,false,false,false,0,0,true
4389,true,true,56,253,253,9895,281392,false,false,false,0,1,false
4390,true,true,46,1043,1043,5987,0,false,false,false,2,2,false
4391,true,true,41,1427,1427,52467,0,false,true,false,2,0,false
4392,true,true,45,1407,1407,12409,0,false,false,false,1,1,false
4393,true,true,61,632,632,61754,0,false,false,true,1,1,false
4394,true,true,47,373,373,25583,0,false,false,false,0,0,true
4395,true,true,60,0,0,18643,0,false,false,false,0,0,false
4396,true,true,50,0,0,32928,0,false,false,false,0,1,false
4397,true,true,47,1940,1940,3941,0,false,false,true,1,1,false
4398,true,true,49,961,961,21708,0,false,false,false,1,0,false
4399,false,true,36,489,489,14561,0,false,false,false,1,1,false
4400,true,true,56,1139,2103,30331,0,false,false,false,0,0,true
4401,true,true,46,574,1829,16224,0,false,false,false,1,2,true
4402,true,true,61,452,1021,3843,284975,false,false,true,0,0,true
4403,true,true,57,848,848,43637,0,false,false,false,0,0,false
4404,true,true,48,253,253,16967,0,false,false,false,2,1,false
4405,true,true,52,254,254,25084,0,false,false,false,2,1,false
4406,true,true,60,0,0,14106,0,false,false,false,3,0,true
4407,true,true,33,764,764,26868,0,false,false,false,0,1,false
4408,true,true,65,1270,1748,18694,0,false,false,false,1,0,true
4409,true,true,53,1663,1663,13129,0,false,false,false,2,0,false
4410,true,true,58,1163,1163,30398,397185,false,false,false,2,0,true
4411,true,true,57,0,0,20764,0,false,false,false,1,1,false
4412,true,true,52,674,674,13918,0,false,false,false,0,1,false
4413,true,true,20,438,438,15559,0,false,false,true,0,1,true
4414,true,true,51,1200,1758,77311,0,false,false,false,0,1,true
4415,true,true,57,418,418,8892,0,false,false,false,1,1,false
4416,true,true,57,0,587,20263,0,false,false,false,0,2,true
4417,true,true,37,1114,1114,26518,388007,false,false,false,0,0,false
4418,true,true,57,746,746,20420,0,false,false,false,1,1,false
